ride_id,timestamp,driver_id,product,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,is_surge,fare_usd
14559,2025-05-13T22:23:28,173,Green,40.81320325786591,-74.00969356162138,40.84894392641755,-74.06106824136134,24.97,False,46.2
14560,2025-04-01T21:27:36,267,Black,40.88587293502139,-73.85020401543031,40.702725800152706,-74.03248878907398,13.78,False,26.61
14561,2025-06-18T08:03:48,229,Black,40.59148114830333,-73.80573534415139,40.65007043442934,-73.99316604603128,22.16,True,63.82
14562,2025-06-29T17:39:37,200,UberX,40.5878693826878,-74.1346564927779,40.74480612654569,-73.96971257911815,9.46,False,19.05
14563,2025-01-08T22:29:39,331,UberXL,40.842345657350926,-73.8095633921926,40.63954079814237,-74.0906807651559,8.77,False,17.85
14564,2025-01-19T19:00:54,79,Green,40.71802231713966,-73.72263239786557,40.687660703464445,-73.75188899931109,14.39,True,59.92
14565,2025-02-20T08:08:50,40,UberX,40.729286006337034,-74.0380057934687,40.59257857624921,-73.80838271793165,24.91,False,46.09
14566,2025-03-23T16:49:32,868,Green,40.591051835168486,-73.87172472132968,40.85498412374507,-74.09503587330313,23.5,False,43.62
14567,2025-04-14T11:35:50,793,UberX,40.61607685415653,-73.92916113041733,40.77532801235374,-73.91605071958463,11.72,False,23.01
14568,2025-05-27T18:51:57,924,Comfort,40.76288864717864,-73.92592938200667,40.6615427501103,-74.07566329669676,2.23,False,6.4
14569,2025-03-07T04:38:20,27,Comfort,40.75237860052916,-74.09845918504136,40.846328207132686,-73.98538230128636,13.63,True,43.32
14570,2025-05-07T06:50:01,994,Black,40.86393505045766,-73.87550344000542,40.76456525113249,-73.97280004268815,4.02,False,9.54
14571,2025-04-14T00:38:22,746,Comfort,40.81225864983973,-73.7923539681179,40.78750012044589,-73.84271273417411,1.34,True,10.38
14572,2025-02-28T15:18:33,424,Green,40.631543116967116,-74.0878320461345,40.859861817781024,-73.7504341629548,1.32,True,10.35
14573,2025-05-31T02:37:45,357,Black,40.68223223025072,-73.89536206850887,40.769280802082,-73.82880339039001,13.55,False,26.21
14574,2025-01-26T19:06:07,274,UberXL,40.906328211768916,-73.94689621416927,40.67456399741625,-73.97548485732156,16.0,False,30.5
14575,2025-04-27T16:25:05,406,UberX,40.57727631598055,-74.07519626590374,40.57862127035558,-73.78712117896741,10.96,False,21.68
14576,2025-03-27T15:41:54,902,UberXL,40.684098232879506,-74.11994971711607,40.759551307727975,-73.8270251208089,4.32,False,10.06
14577,2025-04-14T19:14:35,197,Green,40.82965708153254,-73.85485060712595,40.84057092723957,-73.86802415749193,10.78,False,21.36
14578,2025-04-08T09:53:19,737,Comfort,40.789607532241675,-73.96372913060677,40.71200943130201,-73.84917711446157,16.56,False,31.48
14579,2025-04-22T13:59:22,589,Green,40.71150092619534,-73.86616847299906,40.606318751952905,-73.80471314444473,16.2,False,30.85
14580,2025-03-08T11:44:46,501,Black,40.91903337925666,-73.77769623195286,40.70484807315016,-73.98550456806802,3.78,False,9.11
14581,2025-03-23T02:40:27,362,Green,40.719545339384474,-74.12552244875828,40.63197308140908,-74.01441831300771,9.31,False,18.79
14582,2025-06-11T06:35:02,97,Green,40.88564287289142,-74.10895560400171,40.679979356914615,-73.7543342381303,3.21,False,8.12
14583,2025-03-03T18:53:56,591,Black,40.55769924032024,-73.88858814975849,40.895291492311465,-73.82719168979898,8.31,False,17.04
14584,2025-03-19T00:36:21,395,UberX,40.61788941144773,-73.72889784567529,40.63180887888564,-73.84308158613504,16.55,False,31.46
14585,2025-01-04T21:38:07,510,Comfort,40.67407519651028,-73.81393409336151,40.7212005575804,-73.86868136425709,3.0,False,7.75
14586,2025-03-21T07:46:50,146,Comfort,40.6706857671422,-73.99562265210737,40.74164572315233,-73.9232949176945,21.37,True,79.42
14587,2025-04-18T00:52:31,517,UberXL,40.76853907972668,-73.88702770855903,40.733238837984736,-74.0862210714061,4.99,True,27.1
14588,2025-03-13T05:15:09,486,Black,40.555313161727156,-74.07868038325765,40.657064975968474,-73.80998146516204,12.86,True,59.32
14589,2025-03-23T18:27:21,477,UberXL,40.8700171620917,-74.03802748840963,40.84312662721696,-74.0340991966756,2.44,True,14.37
14590,2025-05-22T21:53:05,10,Comfort,40.86254557517537,-73.75703989908261,40.55053923836856,-73.75779631488945,5.68,True,31.75
14591,2025-04-05T15:31:33,370,UberX,40.62641456578154,-73.75684667123753,40.76522723637784,-73.71615300997298,2.44,False,6.77
14592,2025-02-16T10:49:48,49,Green,40.670761970017885,-73.70057438818328,40.84661776645925,-73.96854611388962,3.63,False,8.85
14593,2025-02-04T13:08:55,7,UberX,40.727292593437916,-73.90495519850192,40.65952061469583,-73.99367163173636,12.86,False,25.0
14594,2025-06-28T19:02:33,240,UberXL,40.79130689846531,-73.97062144286213,40.726681233740734,-74.03334530146702,9.4,False,18.95
14595,2025-05-16T02:45:36,609,UberXL,40.56016964617743,-73.73062570925406,40.817545821914294,-73.73425116729,13.63,False,26.35
14596,2025-04-05T06:53:26,507,UberX,40.76170684412048,-73.89152737556333,40.70784279231059,-73.86460306138363,8.68,False,17.69
14597,2025-05-26T21:58:42,990,Green,40.859336211063564,-73.72579438941624,40.72182640762158,-74.02380841701398,7.19,True,35.7
14598,2025-02-01T03:36:09,416,Black,40.876302003615685,-73.80151498682817,40.855700757162225,-73.79212336210897,13.59,False,26.28
14599,2025-03-10T13:31:59,751,Comfort,40.62053633706756,-74.08336718316431,40.55937961120662,-73.72038756682232,24.08,False,44.64
14600,2025-06-15T07:12:04,903,Black,40.7278990638548,-74.05568344936626,40.74831740108789,-74.14852244844954,11.47,False,22.57
14601,2025-04-10T22:34:52,843,UberXL,40.77885543346909,-73.74309285697714,40.821483661094675,-73.86766962471219,22.24,False,41.42
14602,2025-06-03T22:41:23,279,Comfort,40.55895643190805,-74.10726353317672,40.66871648038526,-74.05672110991772,19.91,False,37.34
14603,2025-06-16T13:02:59,442,UberX,40.848466703450775,-73.7625629513396,40.880679320286866,-73.86405725929507,5.91,False,12.84
14604,2025-04-04T13:12:38,974,Comfort,40.90368884966545,-74.00441479408897,40.8282691148656,-73.9463462237588,22.42,True,100.47
14605,2025-02-09T23:30:15,694,Black,40.79384283273245,-73.95359908835638,40.72860359787516,-74.09196221730471,12.63,False,24.6
14606,2025-03-14T08:14:05,693,Green,40.859231017170934,-73.80369047184502,40.85514242879378,-73.8038704877944,15.49,True,66.15
14607,2025-03-23T12:35:02,581,UberXL,40.91000311786531,-73.72191034177902,40.767399612670744,-73.87176591930793,1.81,True,13.32
14608,2025-02-04T15:09:20,763,Green,40.77131688612319,-73.78227458399266,40.7714519095979,-74.077766008446,19.23,False,36.15
14609,2025-01-03T06:49:46,16,Green,40.72474027188292,-74.1217199768795,40.61177512978843,-74.12055291027963,7.47,False,15.57
14610,2025-05-27T16:27:44,599,UberX,40.784801163389034,-73.73029727450212,40.680743677832496,-73.75089915011718,9.72,False,19.51
14611,2025-04-22T01:28:28,257,Comfort,40.84518435022788,-73.82977497404462,40.63365544845151,-74.02079827871647,10.39,False,20.68
14612,2025-04-18T07:07:01,915,Black,40.6388686311682,-74.10467786212848,40.8644331529383,-74.138941813375,17.32,True,77.09
14613,2025-06-07T04:05:05,447,Green,40.73350923291744,-74.0249189964864,40.64226435666453,-73.76890075411607,17.62,True,87.16
14614,2025-02-24T07:20:28,787,Comfort,40.84278657384117,-73.78380191552226,40.705586545125406,-74.09996372864876,2.27,False,6.47
14615,2025-01-23T16:00:44,146,UberX,40.747413712466276,-73.87407864820022,40.65212249555353,-73.90112410307506,7.26,False,15.21
14616,2025-01-26T19:59:31,987,Comfort,40.83970625611401,-73.77655523289619,40.86560675824078,-74.10296601692819,6.2,True,34.19
14617,2025-03-14T12:00:08,689,UberXL,40.77358937971068,-73.87293092851596,40.66951747186055,-74.05131717156895,1.7,False,5.47
14618,2025-03-19T10:36:47,253,Green,40.56168843271537,-73.89038360781343,40.91790104190195,-73.92780277451851,12.65,True,39.07
14619,2025-03-26T00:15:14,29,Comfort,40.77452456547588,-73.75824333599185,40.86200291199924,-73.80497148768892,18.65,False,35.14
14620,2025-03-12T09:45:21,391,Comfort,40.64082324708941,-73.94708072881319,40.55838305276612,-73.94136112201899,19.38,False,36.41
14621,2025-05-12T08:05:56,181,Comfort,40.65519689156383,-73.70719227870799,40.90787044915427,-73.83176190742559,17.77,False,33.6
14622,2025-03-13T15:27:19,457,UberX,40.69813105539119,-74.02618891563885,40.60312514439088,-73.92202355096619,4.53,False,10.43
14623,2025-05-18T15:53:17,77,UberX,40.75457050827037,-73.75496166015091,40.88602395623634,-73.88940599254329,18.47,False,34.82
14624,2025-03-16T15:16:54,914,UberX,40.86216693786442,-74.12180715651304,40.56107941937151,-73.70019202427473,4.22,False,9.88
14625,2025-04-08T02:24:00,438,Comfort,40.847323470213084,-73.9678513771096,40.860132862253046,-73.9189307509212,2.75,True,11.95
14626,2025-05-15T23:38:44,849,UberX,40.57324342053167,-74.12617316630435,40.81102082648748,-73.78776042682115,21.35,False,39.86
14627,2025-04-12T11:33:49,258,Black,40.59685430610654,-74.05621203364115,40.7182182504609,-74.06890791902464,9.64,False,19.37
14628,2025-03-07T14:52:27,555,Green,40.68739166314785,-73.97794102367884,40.788171407739014,-73.81902074991753,24.04,False,44.57
14629,2025-03-27T14:45:58,119,Green,40.89190827470171,-74.03570120901803,40.571138883594095,-74.0993913340948,4.78,False,10.87
14630,2025-06-04T13:36:14,753,UberX,40.70263799104244,-73.78057541635613,40.75512989622079,-74.10939138961842,7.54,False,15.7
14631,2025-01-19T13:16:25,750,Black,40.62038096260545,-73.9884074842138,40.778404031508046,-73.71161167854065,10.12,True,40.73
14632,2025-06-01T06:49:09,119,UberX,40.76570210489161,-74.00971780032269,40.892275316373365,-73.8462302296124,15.46,False,29.55
14633,2025-06-15T00:37:49,166,UberXL,40.7069209187057,-73.81066970658519,40.67040004332496,-74.14974495416607,3.23,False,8.15
14634,2025-05-03T13:48:54,554,Green,40.58523703688833,-74.1289492630022,40.69405723959543,-73.78224358030174,15.03,False,28.8
14635,2025-03-30T11:08:14,832,UberX,40.55633132606584,-74.07674403418919,40.750406317495646,-73.8101670955102,20.23,False,37.9
14636,2025-01-23T23:17:14,802,Green,40.854095124460066,-73.94303988586157,40.83050370865098,-73.80281097733578,8.41,False,17.22
14637,2025-01-05T23:27:00,531,Green,40.909482463652395,-73.96080328703627,40.762975814118185,-73.90737108780428,15.57,False,29.75
14638,2025-02-11T07:37:46,331,UberXL,40.76086100676916,-73.92577060231534,40.64097810078264,-73.71485300326472,19.27,False,36.22
14639,2025-04-15T19:51:23,969,Green,40.8640507017134,-73.92618798997113,40.83114234500121,-73.76861558265587,4.2,False,9.85
14640,2025-06-29T15:19:52,573,Comfort,40.75227991575605,-74.14865026512742,40.76822016164947,-74.02712253755534,12.54,False,24.45
14641,2025-02-04T01:19:50,821,Green,40.90687800608137,-73.72361541802472,40.752545188823866,-73.86622647388182,8.34,True,49.93
14642,2025-06-22T07:06:46,877,UberXL,40.59714287375316,-73.97426303896337,40.600332559764304,-74.03566135678592,13.91,False,26.84
14643,2025-06-11T03:55:25,656,UberXL,40.766122486995044,-74.09602297470387,40.88819775339566,-73.99803661518314,17.59,True,88.32
14644,2025-06-26T15:40:31,656,UberX,40.60318299480383,-74.09312884969012,40.63949485167311,-74.03392007759052,3.16,False,8.03
14645,2025-01-31T10:42:52,549,Black,40.60202494985279,-73.86738195820793,40.588291883355495,-74.11531296591733,16.95,True,94.48
14646,2025-01-07T21:15:21,719,Green,40.86269046879203,-73.96380825808292,40.74638069463304,-73.75603591746746,14.04,False,27.07
14647,2025-01-22T10:02:02,389,Black,40.563735601884346,-73.71056536975524,40.82883112039478,-73.93333596496173,10.51,False,20.89
14648,2025-02-24T20:44:26,74,Comfort,40.62741234659721,-73.89565995280466,40.84738774834191,-73.70576687245449,7.94,True,26.07
14649,2025-02-23T08:14:22,338,Black,40.58968175435354,-74.1491939237258,40.602444858768834,-73.84530200703242,9.59,True,41.16
14650,2025-04-28T18:02:12,546,UberXL,40.736107379565524,-73.70510198432879,40.55146574538442,-73.81864051056955,16.3,False,31.03
14651,2025-03-11T00:26:17,230,Comfort,40.55504303624997,-73.72047196630254,40.677862172529615,-73.86987608365816,12.93,True,54.33
14652,2025-02-14T01:33:21,376,Black,40.75599121811836,-73.91835943023148,40.88083338762434,-73.83867538510636,18.66,False,35.16
14653,2025-01-29T10:42:25,431,Comfort,40.818148952869905,-74.08851698925821,40.85390776847417,-74.05157767252541,15.33,False,29.33
14654,2025-06-02T15:35:44,316,Comfort,40.777234138230845,-74.05497926507317,40.72590007147537,-74.13245920964539,5.52,True,31.1
14655,2025-02-02T13:13:35,223,UberX,40.78119650993393,-73.97623230425673,40.69590072958894,-74.08460586390211,7.17,False,15.05
14656,2025-06-07T13:38:16,578,UberX,40.76397513789402,-73.85052626782478,40.915213809159454,-73.7698762282853,9.78,False,19.61
14657,2025-05-07T21:56:07,902,Green,40.913197601173046,-74.07010294801498,40.744465342353465,-73.71960457380212,21.69,False,40.46
14658,2025-04-03T14:45:27,902,UberXL,40.55195693634319,-73.977338693405,40.61729707807953,-73.8125194568698,22.87,False,42.52
14659,2025-02-13T06:02:45,521,Black,40.602617595164,-74.00890477466181,40.64531097936394,-73.84332200420616,13.38,True,44.84
14660,2025-05-31T08:02:06,680,Green,40.90210200055342,-73.81063047458856,40.64803704102427,-74.12151564178775,3.2,False,8.1
14661,2025-03-21T15:28:51,456,UberX,40.657245953841226,-73.77709362778477,40.86694466160345,-73.84118934606728,7.4,True,41.85
14662,2025-01-08T12:02:09,65,Comfort,40.832830243530175,-73.88985296547621,40.91772128459456,-73.87467732834816,13.83,False,26.7
14663,2025-05-08T13:01:09,254,UberXL,40.61639077801933,-73.80260357865909,40.84295895508555,-74.04110662016798,3.2,True,13.61
14664,2025-04-07T16:04:24,631,Comfort,40.86755322502443,-74.10203094635152,40.64655787152436,-73.91394653781435,19.31,False,36.29
14665,2025-06-04T19:26:45,226,Black,40.6425026297318,-73.72558113089512,40.75591534118163,-73.90409684611976,10.25,True,31.52
14666,2025-05-18T06:27:30,654,UberXL,40.70315200863033,-73.72214225790613,40.814357953592676,-73.81331383524541,11.23,False,22.15
14667,2025-02-16T01:21:50,48,Green,40.77629930923411,-73.98587065683084,40.66199644814031,-73.70528897255804,9.03,False,18.3
14668,2025-01-24T06:18:50,456,Comfort,40.59601199726943,-73.75307075027405,40.911132000003185,-73.76748624645141,4.22,False,9.88
14669,2025-02-01T01:34:49,3,Comfort,40.5832236908178,-73.91624107997322,40.58378330827016,-73.94258111914506,16.56,False,31.48
14670,2025-06-14T00:54:31,819,UberX,40.779446199054966,-73.91175183004442,40.65479665847511,-73.95883592779707,6.9,True,29.94
14671,2025-06-14T18:43:40,401,UberXL,40.6480327079087,-73.90986316838143,40.84563755195201,-74.06978158975687,14.68,False,28.19
14672,2025-05-04T00:15:04,557,UberXL,40.676575519848384,-74.05576396287626,40.61352349778515,-73.71098919591802,17.99,False,33.98
14673,2025-02-23T10:06:19,598,UberX,40.84093333698511,-73.83412346444577,40.64952988956218,-74.03597206526656,16.78,True,62.85
14674,2025-02-28T19:33:34,765,Comfort,40.6612607453972,-73.7290275300426,40.85249414918009,-73.95131253379338,17.68,True,78.65
14675,2025-01-14T08:06:03,70,Black,40.69339045212397,-74.07358877630715,40.618070241528144,-73.88106846134202,2.32,False,6.56
14676,2025-04-15T05:06:40,39,Black,40.83832596071975,-74.0086345610755,40.747351088517796,-74.11966908772077,9.64,False,19.37
14677,2025-04-06T13:25:59,673,Green,40.854470189518146,-73.82539862039005,40.72541207813597,-73.82124897037139,2.31,False,6.54
14678,2025-01-08T00:34:11,869,UberX,40.65481518072577,-74.11333075121891,40.797852787757364,-73.95538775527244,10.07,False,20.12
14679,2025-06-02T07:02:00,822,Comfort,40.845855643991065,-73.84943520385355,40.686623601809906,-74.11196240528645,14.88,True,47.74
14680,2025-06-18T01:28:59,940,Comfort,40.88746754832467,-73.8299306912886,40.71874767624666,-73.8371871416304,6.15,False,13.26
14681,2025-06-10T09:57:07,449,UberX,40.84021672256213,-73.96894673936559,40.82075184915278,-73.70018448205772,9.19,True,34.24
14682,2025-04-18T16:49:01,221,Green,40.57989029878596,-73.91412936775252,40.66176475782092,-73.93823686572995,15.82,True,69.76
14683,2025-02-18T17:12:41,823,Green,40.71267435498153,-73.93458938184963,40.673965353920686,-73.82151253380046,5.0,True,20.59
14684,2025-03-02T10:43:59,215,Black,40.90327960234288,-74.10800763450001,40.67096959462501,-74.03318192812955,19.54,True,56.66
14685,2025-04-29T21:44:34,158,Black,40.71775231780085,-73.9359823224431,40.60795516164247,-73.73655081437464,2.88,False,7.54
14686,2025-03-23T23:48:13,815,UberXL,40.803437448526296,-73.8202810490241,40.704249589695486,-73.80428174452311,24.63,False,45.6
14687,2025-03-31T17:32:51,423,Black,40.88120116776405,-74.02375530545073,40.86410169418657,-73.72837719753528,17.75,False,33.56
14688,2025-05-18T04:15:52,480,Green,40.63733416994338,-74.0770126613937,40.77003777235423,-73.94171199472481,1.6,False,5.3
14689,2025-06-01T17:46:05,623,UberXL,40.85801879293087,-73.94988164159318,40.68278293523371,-73.8378530198812,10.71,False,21.24
14690,2025-06-14T08:41:37,990,Black,40.78376638839119,-73.79057146636386,40.87739182830712,-73.75122496174237,18.3,False,34.52
14691,2025-04-05T19:03:02,33,Black,40.64419966479618,-73.90042623914638,40.915719439399254,-73.93579652337318,4.83,False,10.95
14692,2025-03-12T09:48:12,185,Comfort,40.58276994987913,-73.86986630180768,40.6916906631562,-73.9244618593616,7.92,False,16.36
14693,2025-01-20T19:36:51,449,Comfort,40.629328558983566,-73.70203586443617,40.83876858175535,-73.77823984166395,21.76,True,95.92
14694,2025-06-19T18:07:20,299,Comfort,40.62624748218579,-73.74028941379957,40.89213824216398,-73.73481218113429,24.66,True,134.14
14695,2025-06-21T02:36:13,391,UberX,40.68274105959774,-73.90476644608654,40.59809343272148,-73.76569214328227,24.8,False,45.9
14696,2025-05-10T08:39:47,124,UberX,40.80966210899286,-73.74855121921085,40.841658703547985,-73.75775590673373,18.81,False,35.42
14697,2025-05-13T09:35:37,664,Black,40.56940393846523,-73.74187456927893,40.69751897296503,-73.75816641753273,21.42,True,101.97
14698,2025-03-30T01:40:35,908,Comfort,40.86300722054106,-74.11908390843121,40.77535005647917,-73.98620516090482,9.25,False,18.69
14699,2025-06-10T03:09:58,175,UberX,40.87085288790707,-73.76721755323688,40.73782153933657,-73.9199458459243,1.45,True,10.45
14700,2025-05-16T11:42:25,681,UberXL,40.73887365719355,-73.92907379344518,40.76976289987529,-74.10980604278406,6.81,False,14.42
14701,2025-03-19T10:12:40,375,UberX,40.62818213177401,-73.96652232359706,40.58739881020118,-73.83070969910908,20.52,False,38.41
14702,2025-06-20T20:39:30,493,UberXL,40.62193599505859,-73.98944060996772,40.876286949720914,-74.04059846719032,16.45,False,31.29
14703,2025-01-25T03:44:26,287,UberX,40.562928574944706,-73.87665357971429,40.58473200819977,-73.82675240834766,4.88,True,24.38
14704,2025-04-13T20:08:04,628,UberXL,40.78346984721372,-73.9185860059261,40.74399772335109,-74.08351770599805,14.05,False,27.09
14705,2025-02-14T17:23:44,234,UberXL,40.81851569199076,-74.06267269663601,40.79990216653082,-74.14889792904579,1.29,False,4.76
14706,2025-03-08T13:03:10,190,UberX,40.644202019687135,-73.93874832799455,40.72312986484982,-74.0948622569714,19.36,False,36.38
14707,2025-05-16T00:12:03,88,UberX,40.60406686331872,-73.92026594347027,40.72908854475752,-74.06124975772225,21.83,False,40.7
14708,2025-06-07T08:06:45,763,Comfort,40.6339279900191,-73.71459555981089,40.812079208148795,-73.72313994502173,1.08,False,4.39
14709,2025-03-23T07:26:55,249,UberX,40.73464016742483,-73.75252361321783,40.63293190077111,-74.05640939188764,17.83,False,33.7
14710,2025-06-26T22:46:34,396,UberXL,40.779551808917,-73.9511681121375,40.85559898761745,-74.00358547143058,8.51,False,17.39
14711,2025-05-27T20:32:38,169,Comfort,40.918838165438764,-73.9359922808019,40.80926765274725,-73.93870991771462,8.33,False,17.08
14712,2025-03-07T21:49:53,601,Green,40.86082333207994,-73.78208901069806,40.76626743415899,-73.73358923183899,18.81,True,73.25
14713,2025-01-20T17:05:39,11,Black,40.782766808664704,-73.7434769220432,40.789342409582545,-73.72949180606965,8.81,False,17.92
14714,2025-05-02T20:08:05,872,UberXL,40.70706077585173,-73.86427563815559,40.79025414756248,-73.87496966569468,15.31,False,29.29
14715,2025-01-11T15:01:11,513,UberXL,40.859876299683485,-73.9525056637389,40.5744858954507,-73.77303621144412,1.15,False,4.51
14716,2025-01-08T17:50:08,254,Comfort,40.68076345150369,-73.87996478349866,40.74594575236083,-73.99286974280095,24.63,False,45.6
14717,2025-02-23T11:01:58,307,Comfort,40.83076964567088,-73.89477625335023,40.676140543204745,-73.80824846559936,5.62,False,12.34
14718,2025-01-05T05:33:58,374,Green,40.719950779266966,-73.73113332383322,40.76376163801413,-74.14005535419287,23.35,True,127.03
14719,2025-02-15T07:07:30,206,Comfort,40.817740897111044,-73.80198044406251,40.755887077602374,-74.09291821734386,20.54,True,59.39
14720,2025-05-08T21:13:07,619,Comfort,40.86718067399565,-73.95111156962729,40.85248933067721,-73.70801377642066,2.77,False,7.35
14721,2025-05-26T00:41:09,973,UberX,40.87085931272386,-73.79096916620169,40.81005306296525,-73.82721015871809,20.23,True,83.01
14722,2025-03-09T21:46:48,398,UberXL,40.85667335616872,-73.75319372778735,40.7372909178903,-74.1116819002145,5.69,False,12.46
14723,2025-05-05T04:15:32,223,UberXL,40.67761224189175,-73.97061862510064,40.76920866278096,-73.9117215826088,22.57,False,42.0
14724,2025-04-16T01:10:41,79,UberXL,40.91239192176807,-73.83378323796212,40.73241484501384,-73.96832676043174,14.49,False,27.86
14725,2025-03-19T03:20:23,166,UberX,40.71263065217201,-73.85379795033197,40.91474682384363,-73.87031923518113,15.47,False,29.57
14726,2025-05-18T08:11:13,356,Black,40.69720827489428,-73.72966338551605,40.76815279134785,-73.77103903343944,18.17,False,34.3
14727,2025-01-13T19:27:44,173,Black,40.70371228268113,-73.98098856326571,40.68649529615479,-73.84837157933633,3.94,False,9.39
14728,2025-05-18T23:57:02,451,Black,40.88379356245562,-73.94968755152054,40.780814797387244,-73.7404626437532,21.66,True,87.43
14729,2025-01-17T09:19:22,310,UberX,40.623145245754266,-73.75195772677543,40.72965533140394,-73.86012089035991,17.91,False,33.84
14730,2025-01-30T07:50:17,342,Green,40.71862310599325,-73.8114368573779,40.72991341711292,-74.12489568379281,23.26,False,43.21
14731,2025-01-29T17:16:15,907,Comfort,40.730782323948645,-73.90115319085838,40.71728260373497,-74.0596446277007,6.17,True,34.88
14732,2025-03-28T08:10:06,789,UberXL,40.83888989043608,-74.10036620617147,40.57563896203602,-73.892626919438,19.63,False,36.85
14733,2025-06-15T02:41:14,895,Black,40.8246034084998,-73.76569735714214,40.809109638532355,-73.87616242135702,24.86,False,46.0
14734,2025-01-12T05:57:49,838,UberX,40.80029480327183,-74.01952996413861,40.84516715883166,-73.94952436715106,4.38,True,20.94
14735,2025-05-07T17:01:55,871,Black,40.70441575484454,-73.79862592452999,40.631471414474895,-73.85855131568135,23.49,False,43.61
14736,2025-02-24T13:42:22,109,Green,40.556169305155194,-73.96227928726609,40.59532812254396,-73.73559507325679,2.1,True,18.11
14737,2025-02-11T19:41:11,763,Green,40.68778609080512,-74.05848566969073,40.82978146203372,-74.06692993045378,3.96,False,9.43
14738,2025-01-15T07:05:03,699,UberXL,40.70542701195016,-73.81593028033409,40.648718301886305,-74.00168713165293,15.45,False,29.54
14739,2025-01-08T14:08:49,442,Green,40.7784086316323,-74.07046139311527,40.69106143361523,-74.02327896660704,18.5,True,92.88
14740,2025-03-05T23:00:10,93,UberXL,40.88165516121138,-74.13796378208367,40.55388166582892,-73.72601368255116,1.64,False,5.37
14741,2025-06-25T21:42:35,893,Black,40.60477791304908,-74.12285800289165,40.57190402014942,-74.087009066933,15.9,False,30.32
14742,2025-02-12T22:18:41,123,Black,40.69058960433667,-73.89071636793749,40.91661000401044,-73.70816037193138,10.1,False,20.18
14743,2025-03-10T07:05:40,277,UberX,40.81745064695182,-73.92093647593566,40.76573267104795,-73.72706062982493,14.35,True,63.75
14744,2025-02-14T22:27:03,749,Comfort,40.60893275014032,-73.88512054415366,40.61372226867572,-73.99707854463978,20.26,False,37.96
14745,2025-05-21T06:18:09,350,UberX,40.60333945557691,-74.13290990212383,40.86179945392465,-73.94338381057656,1.57,False,5.25
14746,2025-03-06T14:47:42,675,Green,40.638652985172406,-73.87584629070115,40.57935624648475,-74.02320048261052,16.56,True,54.65
14747,2025-02-24T08:56:41,798,UberXL,40.58217182508314,-74.04593279169636,40.887781661017776,-74.03920418444383,13.84,False,26.72
14748,2025-01-29T23:15:09,781,Black,40.80374161093466,-73.9844089150758,40.745465778028425,-73.98207981403645,14.53,False,27.93
14749,2025-05-31T12:20:24,379,Green,40.87781350649827,-73.95111137090244,40.631480456583844,-73.96573521776361,2.42,False,6.73
14750,2025-01-21T11:44:59,213,Green,40.7699300025409,-73.99505748126775,40.864051548201964,-73.85711075696047,24.75,False,45.81
14751,2025-05-24T23:31:45,557,UberXL,40.85307897347855,-73.73396029201436,40.65239202952979,-73.99600406516639,11.09,False,21.91
14752,2025-03-06T11:19:51,916,Black,40.91769695630723,-73.96372070355596,40.83120997510196,-73.9495132575956,19.98,False,37.47
14753,2025-02-19T22:50:03,764,Green,40.87376940789132,-73.87024835120403,40.82002935726582,-73.96046436041051,15.92,False,30.36
14754,2025-01-24T01:53:21,309,UberX,40.562034727346,-74.04554769724562,40.8228690265492,-73.97697345756212,24.05,False,44.59
14755,2025-01-23T15:46:52,791,UberXL,40.809296030508165,-74.00774710217782,40.84006487227505,-74.05784179842743,13.4,False,25.95
14756,2025-01-15T18:02:30,314,Comfort,40.73431553313145,-73.76427832525559,40.84708890540755,-74.11960741937423,12.35,False,24.11
14757,2025-03-05T19:29:53,611,Comfort,40.863570722985294,-73.87233783915639,40.64082984747379,-73.76165474105174,15.0,False,28.75
14758,2025-04-12T19:02:51,361,Black,40.89039728515748,-74.08645007706515,40.67152636506272,-73.92754246321286,21.07,True,112.35
14759,2025-01-31T00:39:15,146,Green,40.61610277419362,-73.91244797043437,40.69000160552719,-73.86415469534904,13.71,True,61.7
14760,2025-01-23T02:34:22,149,Comfort,40.60410059920702,-73.87978733012943,40.59310182331423,-73.86245924977159,17.64,True,76.67
14761,2025-06-28T21:18:36,343,UberXL,40.7657996036166,-73.78447040689342,40.66500074584385,-73.96816518842576,16.9,True,77.61
14762,2025-02-23T11:41:37,484,Comfort,40.72790632965697,-73.7959395054971,40.72781643085305,-73.92174816130694,22.41,False,41.72
14763,2025-02-10T00:18:25,950,UberX,40.57526852832577,-73.70701283680856,40.833554251820935,-73.74516436077938,13.33,False,25.83
14764,2025-03-01T04:07:04,19,Comfort,40.8099229243639,-73.70884413903285,40.91232968117577,-74.11802017314194,23.49,False,43.61
14765,2025-04-02T10:40:43,990,Black,40.587916173721865,-73.90173097918981,40.57058016359638,-73.96159905155874,8.49,True,26.6
14766,2025-01-25T09:04:58,257,UberX,40.68579861521172,-74.13695184646167,40.56627047564877,-73.86080077815417,10.06,False,20.11
14767,2025-01-13T17:36:26,172,Black,40.56891757757754,-73.98506264023713,40.8116214095109,-73.79865151584973,3.47,False,8.57
14768,2025-06-04T01:03:18,345,Comfort,40.910872871837064,-73.89886067050789,40.74486274983707,-73.91908088521154,22.22,False,41.38
14769,2025-04-26T04:23:23,696,UberXL,40.61587368070666,-73.72661512301525,40.69764295137151,-73.80971585513848,7.52,False,15.66
